Duration: 58099 s 
Number of collocations: 754
(('restaurant', 'college'), 0.0125)
(('parking', 'theatre'), 0.011690363349131122)
(('school', 'fast_food'), 0.011553273427471117)
(('parking', 'parking_entrance'), 0.011374407582938388)
(('parking', 'pub'), 0.010742496050552922)
(('bar', 'picnic_area'), 0.010416666666666666)
(('rail', 'bar'), 0.010416666666666666)
(('conference_centre', 'bar'), 0.010416666666666666)
(('bar', 'childcare'), 0.010416666666666666)
(('animal_boarding', 'bar'), 0.010416666666666666)
(('veterinary', 'bar'), 0.010416666666666666)
(('studio', 'bar'), 0.010416666666666666)
(('place_of_worship', 'fire_station'), 0.010296010296010296)
(('place_of_worship', 'cafe'), 0.010296010296010296)
(('school', 'bank'), 0.010269576379974325)
(('marketplace', 'restaurant'), 0.01)
(('parking', 'shelter'), 0.009478672985781991)
(('fire_station', 'fuel'), 0.009345794392523364)
(('fuel', 'ice_cream'), 0.009345794392523364)
(('cinema', 'fuel'), 0.009345794392523364)
(('bench', 'fuel'), 0.009345794392523364)
(('fuel', 'clinic'), 0.009345794392523364)
(('parking', 'police'), 0.009162717219589257)
(('place_of_worship', 'bar'), 0.009009009009009009)
(('bicycle_rental', 'place_of_worship'), 0.009009009009009009)
(('school', 'cafe'), 0.008985879332477536)
(('parking', 'toilets'), 0.008846761453396525)
(('parking', 'library'), 0.008846761453396525)
(('bench', 'vending_machine'), 0.007751937984496124)
(('bench', 'bar'), 0.007751937984496124)
(('university', 'bench'), 0.007751937984496124)
(('bench', 'planetarium'), 0.007751937984496124)
(('public_building', 'bench'), 0.007751937984496124)
(('bench', 'police'), 0.007751937984496124)
(('bench', 'bus_station'), 0.007751937984496124)
(('picnic_area', 'bench'), 0.007751937984496124)
(('public_bookcase', 'bench'), 0.007751937984496124)
(('bench', 'clinic'), 0.007751937984496124)
(('fire_station', 'parking'), 0.007582938388625593)
(('parking', 'university'), 0.007582938388625593)
(('restaurant', 'telephone'), 0.0075)
(('veterinary', 'restaurant'), 0.0075)
(('restaurant', 'animal_boarding'), 0.0075)
(('telephone', 'shelter'), 0.0072992700729927005)
(('shelter', 'drinking_water'), 0.0072992700729927005)
(('shelter', 'college'), 0.0072992700729927005)
(('waste_basket', 'shelter'), 0.0072992700729927005)
(('marketplace', 'shelter'), 0.0072992700729927005)
(('townhall', 'shelter'), 0.0072992700729927005)
(('library', 'shelter'), 0.0072992700729927005)
(('pharmacy', 'shelter'), 0.0072992700729927005)
(('parking', 'vending_machine'), 0.0072669826224328595)
(('parking', 'bicycle_repair_station'), 0.0069510268562401265)
(('parking', 'dentist'), 0.006635071090047393)
(('fast_food', 'taxi'), 0.0064516129032258064)
(('hospital', 'fast_food'), 0.0064516129032258064)
(('vending_machine', 'fast_food'), 0.0064516129032258064)
(('food_court', 'fast_food'), 0.0064516129032258064)
(('library', 'fast_food'), 0.0064516129032258064)
(('fast_food', 'fountain'), 0.0064516129032258064)
(('fast_food', 'bench'), 0.0064516129032258064)
(('social_facility', 'fast_food'), 0.0064516129032258064)
(('fast_food', 'dojo'), 0.0064516129032258064)
(('fast_food', 'arts_centre'), 0.0064516129032258064)
(('townhall', 'place_of_worship'), 0.006435006435006435)
(('theatre', 'place_of_worship'), 0.006435006435006435)
(('place_of_worship', 'community_centre'), 0.006435006435006435)
(('school', 'shelter'), 0.006418485237483954)
(('school', 'bicycle_rental'), 0.006418485237483954)
(('pharmacy', 'school'), 0.006418485237483954)
(('parking', 'atm'), 0.00631911532385466)
(('fountain', 'parking'), 0.00631911532385466)
(('parking', 'clinic'), 0.006003159557661927)
(('townhall', 'parking'), 0.005687203791469194)
(('parking', 'drinking_water'), 0.005687203791469194)
(('parking', 'hospital'), 0.005371248025276461)
(('parking', 'nightclub'), 0.005371248025276461)
(('shelter', 'place_of_worship'), 0.005148005148005148)
(('place_of_worship', 'bicycle_parking'), 0.005148005148005148)
(('bicycle_parking', 'school'), 0.005134788189987163)
(('school', 'community_centre'), 0.005134788189987163)
(('cinema', 'restaurant'), 0.005)
(('waste_disposal', 'restaurant'), 0.005)
(('restaurant', 'taxi'), 0.005)
(('events_venue', 'restaurant'), 0.005)
(('rail', 'restaurant'), 0.005)
(('studio', 'restaurant'), 0.005)
(('parking', 'arts_centre'), 0.004739336492890996)
(('courthouse', 'parking'), 0.004739336492890996)
(('studio', 'fuel'), 0.004672897196261682)
(('fuel', 'kindergarten'), 0.004672897196261682)
(('vending_machine', 'fuel'), 0.004672897196261682)
(('fuel', 'bicycle_repair_station'), 0.004672897196261682)
(('university', 'fuel'), 0.004672897196261682)
(('marketplace', 'fuel'), 0.004672897196261682)
(('fuel', 'drinking_water'), 0.004672897196261682)
(('fuel', 'toilets'), 0.004672897196261682)
(('fuel', 'theatre'), 0.004672897196261682)
(('fuel', 'donuts'), 0.004672897196261682)
(('fuel', 'post_box'), 0.004672897196261682)
(('nightclub', 'fuel'), 0.004672897196261682)
(('parking', 'cinema'), 0.004107424960505529)
(('parking', 'community_centre'), 0.004107424960505529)
(('parking', 'waste_basket'), 0.004107424960505529)
(('pharmacy', 'place_of_worship'), 0.003861003861003861)
(('pub', 'place_of_worship'), 0.003861003861003861)
(('place_of_worship', 'ice_cream'), 0.003861003861003861)
(('place_of_worship', 'dentist'), 0.003861003861003861)
(('place_of_worship', 'beauty salon'), 0.003861003861003861)
(('place_of_worship', 'dry cleaner'), 0.003861003861003861)
(('car_wash', 'place_of_worship'), 0.003861003861003861)
(('school', 'university'), 0.0038510911424903724)
(('bar', 'school'), 0.0038510911424903724)
(('parking', 'doctors'), 0.0037914691943127963)
(('parking', 'social_facility'), 0.0034755134281200632)
(('post_box', 'parking'), 0.00315955766192733)
(('bus_station', 'parking'), 0.002843601895734597)
(('parking', 'public_bookcase'), 0.002843601895734597)
(('rail', 'parking'), 0.002843601895734597)
(('veterinary', 'place_of_worship'), 0.002574002574002574)
(('library', 'place_of_worship'), 0.002574002574002574)
(('clinic', 'place_of_worship'), 0.002574002574002574)
(('casino', 'place_of_worship'), 0.002574002574002574)
(('bicycle_repair_station', 'place_of_worship'), 0.002574002574002574)
(('hospital', 'place_of_worship'), 0.002574002574002574)
(('place_of_worship', 'university'), 0.002574002574002574)
(('doctors', 'place_of_worship'), 0.002574002574002574)
(('public_building', 'place_of_worship'), 0.002574002574002574)
(('place_of_worship', 'police'), 0.002574002574002574)
(('donuts', 'place_of_worship'), 0.002574002574002574)
(('fire_station', 'school'), 0.0025673940949935813)
(('bicycle_repair_station', 'school'), 0.0025673940949935813)
(('bench', 'school'), 0.0025673940949935813)
(('school', 'planetarium'), 0.0025673940949935813)
(('cinema', 'school'), 0.0025673940949935813)
(('clinic', 'school'), 0.0025673940949935813)
(('waste_disposal', 'parking'), 0.002527646129541864)
(('parking', 'beauty salon'), 0.002527646129541864)
(('parking', 'dry cleaner'), 0.002527646129541864)
(('casino', 'restaurant'), 0.0025)
(('vending_machine', 'restaurant'), 0.0025)
(('food_court', 'restaurant'), 0.0025)
(('car_wash', 'restaurant'), 0.0025)
(('parking', 'casino'), 0.0022116903633491313)
(('parking', 'telephone'), 0.0018957345971563982)
(('college', 'parking'), 0.0018957345971563982)
(('ice_cream', 'parking'), 0.0018957345971563982)
(('parking', 'planetarium'), 0.0018957345971563982)
(('parking', 'post_office'), 0.001579778830963665)
(('place_of_worship', 'bench'), 0.001287001287001287)
(('nightclub', 'place_of_worship'), 0.001287001287001287)
(('place_of_worship', 'bus_station'), 0.001287001287001287)
(('place_of_worship', 'events_venue'), 0.001287001287001287)
(('place_of_worship', 'atm'), 0.001287001287001287)
(('fountain', 'place_of_worship'), 0.001287001287001287)
(('place_of_worship', 'parking_entrance'), 0.001287001287001287)
(('place_of_worship', 'social_facility'), 0.001287001287001287)
(('post_office', 'place_of_worship'), 0.001287001287001287)
(('place_of_worship', 'studio'), 0.001287001287001287)
(('school', 'bus_station'), 0.0012836970474967907)
(('police', 'school'), 0.0012836970474967907)
(('townhall', 'school'), 0.0012836970474967907)
(('public_building', 'school'), 0.0012836970474967907)
(('courthouse', 'school'), 0.0012836970474967907)
(('picnic_area', 'school'), 0.0012836970474967907)
(('toilets', 'school'), 0.0012836970474967907)
(('public_bookcase', 'school'), 0.0012836970474967907)
(('school', 'yes'), 0.0012836970474967907)
(('school', 'pub'), 0.0012836970474967907)
(('school', 'ice_cream'), 0.0012836970474967907)
(('library', 'school'), 0.0012836970474967907)
(('college', 'school'), 0.0012836970474967907)
(('school', 'social_facility'), 0.0012836970474967907)
(('rail', 'school'), 0.0012836970474967907)
(('theatre', 'school'), 0.0012836970474967907)
(('post_box', 'school'), 0.0012836970474967907)
(('parking', 'veterinary'), 0.001263823064770932)
(('parking', 'events_venue'), 0.001263823064770932)
(('parking', 'yes'), 0.001263823064770932)
(('parking', 'marketplace'), 0.001263823064770932)
(('parking', 'studio'), 0.0009478672985781991)
(('parking', 'food_court'), 0.0009478672985781991)
(('bbq', 'parking'), 0.0009478672985781991)
(('car_wash', 'parking'), 0.0009478672985781991)
(('parking', 'radio_studio'), 0.000631911532385466)
(('parking', 'picnic_area'), 0.000631911532385466)
(('parking', 'dojo'), 0.000631911532385466)
(('parking', 'prison'), 0.000315955766192733)
(('conference_centre', 'parking'), 0.000315955766192733)
(('car_rental', 'parking'), 0.000315955766192733)
(('animal_shelter', 'parking'), 0.000315955766192733)
