Duration: 919 s 
Number of collocations: 1489
(('outpost', 'outpost'), 1)
(('vending_machine', 'shelter'), 0.0106951871657754)
(('post_box', 'cinema'), 0.010638297872340425)
(('recycling', 'post_box'), 0.010638297872340425)
(('post_box', 'charging_station'), 0.010638297872340425)
(('nightclub', 'post_box'), 0.010638297872340425)
(('food_court', 'post_box'), 0.010638297872340425)
(('hookah_lounge', 'post_box'), 0.010638297872340425)
(('post_box', 'love_hotel'), 0.010638297872340425)
(('kick-scooter_rental', 'post_box'), 0.010638297872340425)
(('device_charging_station', 'post_box'), 0.010638297872340425)
(('post_box', 'community_centre'), 0.010638297872340425)
(('fast_food', 'car_wash'), 0.010615711252653927)
(('fast_food', 'police'), 0.010615711252653927)
(('parking_entrance', 'school'), 0.010548523206751054)
(('restaurant', 'recycling'), 0.010493827160493827)
(('bicycle_parking', 'smoking_area'), 0.010479041916167664)
(('embassy', 'bicycle_parking'), 0.010479041916167664)
(('waste_disposal', 'embassy'), 0.010446343779677113)
(('pub', 'waste_disposal'), 0.010446343779677113)
(('toilets', 'car_wash'), 0.010256410256410256)
(('toilets', 'cinema'), 0.010256410256410256)
(('library', 'bicycle_rental'), 0.01)
(('bicycle_rental', 'university'), 0.01)
(('bicycle_rental', 'post_office'), 0.01)
(('bicycle_rental', 'payment_terminal'), 0.01)
(('clinic', 'telephone'), 0.00998003992015968)
(('toilets', 'clinic'), 0.00998003992015968)
(('clinic', 'school'), 0.00998003992015968)
(('training', 'clinic'), 0.00998003992015968)
(('kindergarten', 'dentist'), 0.009940357852882704)
(('hookah_lounge', 'training'), 0.009900990099009901)
(('fountain', 'embassy'), 0.009900990099009901)
(('ice_cream', 'fountain'), 0.009900990099009901)
(('fountain', 'cinema'), 0.009900990099009901)
(('fountain', 'theatre'), 0.009900990099009901)
(('arts_centre', 'training'), 0.009900990099009901)
(('training', 'coworking_space'), 0.009900990099009901)
(('nightclub', 'training'), 0.009900990099009901)
(('training', 'public_bookcase'), 0.009900990099009901)
(('training', 'marketplace'), 0.009900990099009901)
(('post_box', 'training'), 0.009900990099009901)
(('waste_basket', 'kindergarten'), 0.00989282769991756)
(('theatre', 'bank'), 0.009861932938856016)
(('stripclub', 'bank'), 0.009861932938856016)
(('post_box', 'cafe'), 0.009852216748768473)
(('cafe', 'payment_terminal'), 0.009852216748768473)
(('cafe', 'marketplace'), 0.009852216748768473)
(('bar', 'training'), 0.009836065573770493)
(('police', 'bar'), 0.009836065573770493)
(('bar', 'charging_station'), 0.009836065573770493)
(('bar', 'post_box'), 0.009836065573770493)
(('food_court', 'bar'), 0.009836065573770493)
(('bar', 'telephone'), 0.009836065573770493)
(('police', 'vending_machine'), 0.009625668449197862)
(('bench', 'university'), 0.009618467457518435)
(('bench', 'telephone'), 0.009618467457518435)
(('fast_food', 'taxi'), 0.009554140127388535)
(('fast_food', 'drinking_water'), 0.009554140127388535)
(('fast_food', 'nightclub'), 0.009554140127388535)
(('waste_disposal', 'shelter'), 0.00949667616334283)
(('waste_disposal', 'fountain'), 0.00949667616334283)
(('waste_disposal', 'place_of_worship'), 0.00949667616334283)
(('waste_disposal', 'university'), 0.00949667616334283)
(('waste_disposal', 'recycling'), 0.00949667616334283)
(('cafe', 'food_court'), 0.009304871373836891)
(('cafe', 'embassy'), 0.009304871373836891)
(('bench', 'ice_cream'), 0.009297851875601153)
(('post_box', 'college'), 0.009259259259259259)
(('marketplace', 'college'), 0.009259259259259259)
(('vehicle_inspection', 'college'), 0.009259259259259259)
(('college', 'social_facility'), 0.009259259259259259)
(('musical_school', 'college'), 0.009259259259259259)
(('pharmacy', 'training'), 0.009111617312072893)
(('university', 'pharmacy'), 0.009111617312072893)
(('waste_basket', 'bureau_de_change'), 0.009068425391591096)
(('waste_basket', 'police'), 0.009068425391591096)
(('training', 'parking'), 0.009044435705859222)
(('bicycle_parking', 'training'), 0.008982035928143712)
(('car_wash', 'bicycle_parking'), 0.008982035928143712)
(('bicycle_parking', 'cinema'), 0.008982035928143712)
(('bicycle_parking', 'device_charging_station'), 0.008982035928143712)
(('bicycle_parking', 'kindergarten'), 0.008982035928143712)
(('bicycle_parking', 'police'), 0.008982035928143712)
(('bench', 'theatre'), 0.008977236293683874)
(('car_wash', 'embassy'), 0.008968609865470852)
(('compressed_air', 'car_wash'), 0.008968609865470852)
(('bank', 'nightclub'), 0.008875739644970414)
(('post_box', 'hospital'), 0.008849557522123894)
(('hospital', 'clothes_dryer'), 0.008849557522123894)
(('police', 'dentist'), 0.008823529411764706)
(('dentist', 'language_school'), 0.008823529411764706)
(('dentist', 'place_of_worship'), 0.008823529411764706)
(('dentist', 'fountain'), 0.008823529411764706)
(('dentist', 'community_centre'), 0.008823529411764706)
(('dentist', 'nightclub'), 0.008823529411764706)
(('recycling', 'dentist'), 0.008823529411764706)
(('dentist', 'library'), 0.008823529411764706)
(('stripclub', 'telephone'), 0.008771929824561403)
(('telephone', 'fire_station'), 0.008771929824561403)
(('telephone', 'ice_cream'), 0.008771929824561403)
(('telephone', 'marketplace'), 0.008771929824561403)
(('kick-scooter_rental', 'telephone'), 0.008771929824561403)
(('telephone', 'coworking_space'), 0.008771929824561403)
(('parking', 'university'), 0.008651199370821865)
(('recycling', 'parking'), 0.008651199370821865)
(('restaurant', 'food_court'), 0.008641975308641974)
(('library', 'restaurant'), 0.008641975308641974)
(('restaurant', 'arts_centre'), 0.008641975308641974)
(('vending_machine', 'theatre'), 0.008556149732620321)
(('charging_station', 'vending_machine'), 0.008556149732620321)
(('community_centre', 'waste_disposal'), 0.008547008547008548)
(('waste_disposal', 'post_office'), 0.008547008547008548)
(('shower', 'shelter'), 0.008403361344537815)
(('drinking_water', 'shelter'), 0.008403361344537815)
(('training', 'shelter'), 0.008403361344537815)
(('payment_terminal', 'shelter'), 0.008403361344537815)
(('veterinary', 'shelter'), 0.008403361344537815)
(('shelter', 'hospital'), 0.008403361344537815)
(('bench', 'car_wash'), 0.00833600512984931)
(('bureau_de_change', 'parking_entrance'), 0.008287292817679558)
(('parking_entrance', 'cinema'), 0.008287292817679558)
(('parking_entrance', 'hookah_lounge'), 0.008287292817679558)
(('waste_basket', 'library'), 0.008244023083264633)
(('waste_basket', 'clock'), 0.008244023083264633)
(('training', 'place_of_worship'), 0.00821917808219178)
(('place_of_worship', 'nightclub'), 0.00821917808219178)
(('bureau_de_change', 'place_of_worship'), 0.00821917808219178)
(('telephone', 'place_of_worship'), 0.00821917808219178)
(('post_office', 'university'), 0.00819672131147541)
(('library', 'university'), 0.00819672131147541)
(('fountain', 'university'), 0.00819672131147541)
(('arts_centre', 'pub'), 0.008097165991902834)
(('pub', 'police'), 0.008097165991902834)
(('courthouse', 'pub'), 0.008097165991902834)
(('pub', 'food_court'), 0.008097165991902834)
(('pub', 'studio'), 0.008097165991902834)
(('pub', 'stripclub'), 0.008097165991902834)
(('music_school', 'pub'), 0.008097165991902834)
(('training', 'pub'), 0.008097165991902834)
(('car_wash', 'restaurant'), 0.008024691358024692)
(('training', 'restaurant'), 0.008024691358024692)
(('clinic', 'kindergarten'), 0.007984031936127744)
(('car_wash', 'clinic'), 0.007984031936127744)
(('police', 'clinic'), 0.007984031936127744)
(('clinic', 'social_facility'), 0.007984031936127744)
(('clinic', 'hospital'), 0.007984031936127744)
(('pharmacy', 'clock'), 0.007972665148063782)
(('police', 'pharmacy'), 0.007972665148063782)
(('pharmacy', 'hookah_lounge'), 0.007972665148063782)
(('pharmacy', 'taxi'), 0.007972665148063782)
(('pharmacy', 'place_of_worship'), 0.007972665148063782)
(('post_office', 'kindergarten'), 0.007952286282306162)
(('kindergarten', 'place_of_worship'), 0.007952286282306162)
(('clock', 'bank'), 0.007889546351084813)
(('police', 'recycling'), 0.007751937984496124)
(('hookah_lounge', 'police'), 0.007751937984496124)
(('police', 'boat_rental'), 0.007751937984496124)
(('police', 'yacht_club'), 0.007751937984496124)
(('nightclub', 'police'), 0.007751937984496124)
(('post_box', 'police'), 0.007751937984496124)
(('police', 'payment_terminal'), 0.007751937984496124)
(('police', 'vehicle_inspection'), 0.007751937984496124)
(('police', 'cinema'), 0.007751937984496124)
(('police', 'training'), 0.007751937984496124)
(('bench', 'kindergarten'), 0.0076947739660147485)
(('post_office', 'bench'), 0.0076947739660147485)
(('bench', 'training'), 0.0076947739660147485)
(('food_court', 'toilets'), 0.007692307692307693)
(('dentist', 'toilets'), 0.007692307692307693)
(('toilets', 'veterinary'), 0.007692307692307693)
(('toilets', 'recycling'), 0.007692307692307693)
(('toilets', 'doctors'), 0.007692307692307693)
(('language_school', 'cafe'), 0.007662835249042145)
(('cafe', 'arts_centre'), 0.007662835249042145)
(('waste_disposal', 'library'), 0.007597340930674264)
(('library', 'monastery'), 0.007518796992481203)
(('childcare', 'library'), 0.007518796992481203)
(('payment_terminal', 'library'), 0.007518796992481203)
(('post_box', 'library'), 0.007518796992481203)
(('library', 'courthouse'), 0.007518796992481203)
(('library', 'bureau_de_change'), 0.007518796992481203)
(('training', 'library'), 0.007518796992481203)
(('library', 'veterinary'), 0.007518796992481203)
(('library', 'hookah_lounge'), 0.007518796992481203)
(('charging_station', 'library'), 0.007518796992481203)
(('library', 'public_building'), 0.007518796992481203)
(('nightclub', 'vending_machine'), 0.0074866310160427805)
(('vending_machine', 'school'), 0.0074866310160427805)
(('taxi', 'bicycle_parking'), 0.0074850299401197605)
(('doctors', 'bicycle_parking'), 0.0074850299401197605)
(('drinking_water', 'bicycle_parking'), 0.0074850299401197605)
(('bicycle_parking', 'fountain'), 0.0074850299401197605)
(('childcare', 'bicycle_parking'), 0.0074850299401197605)
(('shelter', 'bicycle_parking'), 0.0074850299401197605)
(('parking', 'place_of_worship'), 0.007471490365709791)
(('fast_food', 'library'), 0.0074309978768577496)
(('fast_food', 'childcare'), 0.0074309978768577496)
(('atm', 'clock'), 0.007429420505200594)
(('atm', 'smoking_area'), 0.007429420505200594)
(('police', 'atm'), 0.007429420505200594)
(('atm', 'training'), 0.007429420505200594)
(('waste_basket', 'feeding_place'), 0.00741962077493817)
(('waste_basket', 'car_wash'), 0.00741962077493817)
(('waste_basket', 'school'), 0.00741962077493817)
(('waste_basket', 'theatre'), 0.00741962077493817)
(('waste_basket', 'university'), 0.00741962077493817)
(('cafe', 'kindergarten'), 0.0071154898741105635)
(('cafe', 'recycling'), 0.0071154898741105635)
(('doctors', 'recycling'), 0.0070921985815602835)
(('fountain', 'doctors'), 0.0070921985815602835)
(('doctors', 'social_facility'), 0.0070921985815602835)
(('payment_terminal', 'doctors'), 0.0070921985815602835)
(('doctors', 'car_rental'), 0.0070921985815602835)
(('doctors', 'post_box'), 0.0070921985815602835)
(('training', 'doctors'), 0.0070921985815602835)
(('driving_school', 'doctors'), 0.0070921985815602835)
(('doctors', 'arts_centre'), 0.0070921985815602835)
(('doctors', 'telephone'), 0.0070921985815602835)
(('telephone', 'parking'), 0.007078254030672434)
(('parking', 'doctors'), 0.007078254030672434)
(('bench', 'library'), 0.007053542802180186)
(('bank', 'car_wash'), 0.006903353057199211)
(('training', 'bank'), 0.006903353057199211)
(('payment_terminal', 'fuel'), 0.006896551724137931)
(('brothel', 'embassy'), 0.006896551724137931)
(('driving_school', 'embassy'), 0.006896551724137931)
(('fuel', 'compressed_air'), 0.006896551724137931)
(('embassy', 'hookah_lounge'), 0.006896551724137931)
(('fuel', 'love_hotel'), 0.006896551724137931)
(('recycling', 'embassy'), 0.006896551724137931)
(('fuel', 'arts_centre'), 0.006896551724137931)
(('nightclub', 'fuel'), 0.006896551724137931)
(('embassy', 'office'), 0.006896551724137931)
(('recycling', 'pharmacy'), 0.00683371298405467)
(('pharmacy', 'nightclub'), 0.00683371298405467)
(('police', 'restaurant'), 0.006790123456790123)
(('bench', 'hookah_lounge'), 0.006732927220262905)
(('parking', 'post_office'), 0.006685017695635077)
(('bicycle_rental', 'nightclub'), 0.006666666666666667)
(('bicycle_rental', 'fountain'), 0.006666666666666667)
(('bicycle_rental', 'studio'), 0.006666666666666667)
(('doctors', 'bicycle_rental'), 0.006666666666666667)
(('bicycle_rental', 'shelter'), 0.006666666666666667)
(('bicycle_rental', 'college'), 0.006666666666666667)
(('bureau_de_change', 'bicycle_rental'), 0.006666666666666667)
(('bicycle_rental', 'taxi'), 0.006666666666666667)
(('embassy', 'bicycle_rental'), 0.006666666666666667)
(('childcare', 'waste_disposal'), 0.006647673314339981)
(('nightclub', 'waste_disposal'), 0.006647673314339981)
(('waste_basket', 'doctors'), 0.006595218466611707)
(('police', 'cafe'), 0.006568144499178982)
(('cafe', 'shelter'), 0.006568144499178982)
(('device_charging_station', 'cafe'), 0.006568144499178982)
(('bar', 'car_wash'), 0.006557377049180328)
(('bar', 'payment_terminal'), 0.006557377049180328)
(('university', 'bar'), 0.006557377049180328)
(('bar', 'community_centre'), 0.006557377049180328)
(('bar', 'shelter'), 0.006557377049180328)
(('bar', 'photo_lab'), 0.006557377049180328)
(('ice_cream', 'post_office'), 0.0064516129032258064)
(('post_office', 'childcare'), 0.0064516129032258064)
(('post_office', 'language_school'), 0.0064516129032258064)
(('post_office', 'embassy'), 0.0064516129032258064)
(('post_office', 'stripclub'), 0.0064516129032258064)
(('shelter', 'post_office'), 0.0064516129032258064)
(('post_office', 'charging_station'), 0.0064516129032258064)
(('studio', 'post_office'), 0.0064516129032258064)
(('post_office', 'monastery'), 0.0064516129032258064)
(('post_office', 'townhall'), 0.0064516129032258064)
(('social_facility', 'post_office'), 0.0064516129032258064)
(('vending_machine', 'community_centre'), 0.006417112299465241)
(('vending_machine', 'fuel'), 0.006417112299465241)
(('fountain', 'vending_machine'), 0.006417112299465241)
(('bench', 'post_box'), 0.006412311638345623)
(('fast_food', 'fuel'), 0.006369426751592357)
(('studio', 'fast_food'), 0.006369426751592357)
(('stripclub', 'fast_food'), 0.006369426751592357)
(('charging_station', 'fast_food'), 0.006369426751592357)
(('college', 'school'), 0.006329113924050633)
(('dentist', 'school'), 0.006329113924050633)
(('university', 'school'), 0.006329113924050633)
(('library', 'parking'), 0.006291781360597719)
(('parking', 'theatre'), 0.006291781360597719)
(('kindergarten', 'restaurant'), 0.006172839506172839)
(('community_centre', 'restaurant'), 0.006172839506172839)
(('bench', 'payment_terminal'), 0.006091696056428343)
(('theatre', 'public_service'), 0.006024096385542169)
(('theatre', 'courthouse'), 0.006024096385542169)
(('theatre', 'hookah_lounge'), 0.006024096385542169)
(('theatre', 'arts_centre'), 0.006024096385542169)
(('clock', 'theatre'), 0.006024096385542169)
(('theatre', 'college'), 0.006024096385542169)
(('library', 'theatre'), 0.006024096385542169)
(('police', 'theatre'), 0.006024096385542169)
(('post_office', 'theatre'), 0.006024096385542169)
(('theatre', 'public_building'), 0.006024096385542169)
(('theatre', 'love_hotel'), 0.006024096385542169)
(('parking_space', 'theatre'), 0.006024096385542169)
(('cafe', 'stripclub'), 0.0060207991242474)
(('community_centre', 'clinic'), 0.005988023952095809)
(('clinic', 'charging_station'), 0.005988023952095809)
(('payment_terminal', 'clinic'), 0.005988023952095809)
(('bicycle_parking', 'college'), 0.005988023952095809)
(('post_box', 'kindergarten'), 0.005964214711729622)
(('kindergarten', 'bureau_de_change'), 0.005964214711729622)
(('kindergarten', 'studio'), 0.005964214711729622)
(('kindergarten', 'training'), 0.005964214711729622)
(('atm', 'ice_cream'), 0.005943536404160475)
(('atm', 'library'), 0.005943536404160475)
(('atm', 'taxi'), 0.005943536404160475)
(('atm', 'kindergarten'), 0.005943536404160475)
(('atm', 'language_school'), 0.005943536404160475)
(('photo_booth', 'atm'), 0.005943536404160475)
(('atm', 'fountain'), 0.005943536404160475)
(('atm', 'school'), 0.005943536404160475)
(('atm', 'device_charging_station'), 0.005943536404160475)
(('library', 'bank'), 0.005917159763313609)
(('bank', 'embassy'), 0.005917159763313609)
(('bank', 'hookah_lounge'), 0.005917159763313609)
(('bureau_de_change', 'parking'), 0.005898545025560362)
(('school', 'parking'), 0.005898545025560362)
(('dentist', 'payment_terminal'), 0.0058823529411764705)
(('dentist', 'hospital'), 0.0058823529411764705)
(('dentist', 'social_facility'), 0.0058823529411764705)
(('bench', 'language_school'), 0.005771080474511061)
(('bench', 'arts_centre'), 0.005771080474511061)
(('waste_basket', 'payment_terminal'), 0.005770816158285243)
(('waste_basket', 'hospital'), 0.005770816158285243)
(('waste_disposal', 'theatre'), 0.005698005698005698)
(('waste_disposal', 'post_box'), 0.005698005698005698)
(('waste_disposal', 'training'), 0.005698005698005698)
(('waste_disposal', 'bicycle_rental'), 0.005698005698005698)
(('ice_cream', 'pharmacy'), 0.0056947608200455585)
(('pharmacy', 'fountain'), 0.0056947608200455585)
(('pharmacy', 'community_centre'), 0.0056947608200455585)
(('pharmacy', 'hospital'), 0.0056947608200455585)
(('ice_cream', 'restaurant'), 0.005555555555555556)
(('fuel', 'parking_entrance'), 0.0055248618784530384)
(('parking_entrance', 'post_box'), 0.0055248618784530384)
(('payment_terminal', 'parking_entrance'), 0.0055248618784530384)
(('parking_entrance', 'training'), 0.0055248618784530384)
(('parking_entrance', 'doctors'), 0.0055248618784530384)
(('police', 'parking_entrance'), 0.0055248618784530384)
(('courthouse', 'parking_entrance'), 0.0055248618784530384)
(('parking_entrance', 'arts_centre'), 0.0055248618784530384)
(('parking_entrance', 'community_centre'), 0.0055248618784530384)
(('internet_cafe', 'parking_entrance'), 0.0055248618784530384)
(('parking_entrance', 'smoking_area'), 0.0055248618784530384)
(('parking_entrance', 'parking_space'), 0.0055248618784530384)
(('library', 'place_of_worship'), 0.005479452054794521)
(('college', 'place_of_worship'), 0.005479452054794521)
(('clinic', 'place_of_worship'), 0.005479452054794521)
(('doctors', 'place_of_worship'), 0.005479452054794521)
(('charging_station', 'place_of_worship'), 0.005479452054794521)
(('clock', 'place_of_worship'), 0.005479452054794521)
(('police', 'place_of_worship'), 0.005479452054794521)
(('theatre', 'place_of_worship'), 0.005479452054794521)
(('ice_cream', 'cafe'), 0.005473453749315818)
(('cafe', 'childcare'), 0.005473453749315818)
(('library', 'cafe'), 0.005473453749315818)
(('bench', 'school'), 0.0054504648925937805)
(('bench', 'clock'), 0.0054504648925937805)
(('vending_machine', 'bureau_de_change'), 0.0053475935828877)
(('clock', 'vending_machine'), 0.0053475935828877)
(('vending_machine', 'university'), 0.0053475935828877)
(('vending_machine', 'library'), 0.0053475935828877)
(('hookah_lounge', 'vending_machine'), 0.0053475935828877)
(('vending_machine', 'training'), 0.0053475935828877)
(('fast_food', 'language_school'), 0.005307855626326964)
(('fast_food', 'arts_centre'), 0.005307855626326964)
(('courthouse', 'toilets'), 0.005128205128205128)
(('toilets', 'planetarium'), 0.005128205128205128)
(('library', 'toilets'), 0.005128205128205128)
(('toilets', 'embassy'), 0.005128205128205128)
(('toilets', 'clock'), 0.005128205128205128)
(('toilets', 'parking_space'), 0.005128205128205128)
(('toilets', 'taxi'), 0.005128205128205128)
(('toilets', 'university'), 0.005128205128205128)
(('fountain', 'parking'), 0.005112072355485647)
(('nightclub', 'parking'), 0.005112072355485647)
(('payment_terminal', 'parking'), 0.005112072355485647)
(('telephone', 'fountain'), 0.0049504950495049506)
(('library', 'fountain'), 0.0049504950495049506)
(('drinking_water', 'fountain'), 0.0049504950495049506)
(('childcare', 'fountain'), 0.0049504950495049506)
(('clock', 'fountain'), 0.0049504950495049506)
(('kick-scooter_rental', 'fountain'), 0.0049504950495049506)
(('food_court', 'fountain'), 0.0049504950495049506)
(('car_sharing', 'fountain'), 0.0049504950495049506)
(('fountain', 'hospital'), 0.0049504950495049506)
(('fountain', 'kids_area'), 0.0049504950495049506)
(('community_centre', 'fountain'), 0.0049504950495049506)
(('fountain', 'post_box'), 0.0049504950495049506)
(('fountain', 'language_school'), 0.0049504950495049506)
(('waste_basket', 'training'), 0.00494641384995878)
(('veterinary', 'waste_basket'), 0.00494641384995878)
(('bank', 'fountain'), 0.004930966469428008)
(('public_service', 'bank'), 0.004930966469428008)
(('bank', 'school'), 0.004930966469428008)
(('bank', 'cinema'), 0.004930966469428008)
(('cafe', 'community_centre'), 0.0049261083743842365)
(('social_facility', 'waste_disposal'), 0.004748338081671415)
(('language_school', 'waste_disposal'), 0.004748338081671415)
(('police', 'parking'), 0.0047188360204482895)
(('cinema', 'pharmacy'), 0.004555808656036446)
(('ice_cream', 'bicycle_parking'), 0.004491017964071856)
(('bicycle_parking', 'food_court'), 0.004491017964071856)
(('bicycle_parking', 'hospital'), 0.004491017964071856)
(('college', 'car_wash'), 0.004484304932735426)
(('car_wash', 'payment_terminal'), 0.004484304932735426)
(('veterinary', 'car_wash'), 0.004484304932735426)
(('car_wash', 'training'), 0.004484304932735426)
(('car_wash', 'cinema'), 0.004484304932735426)
(('driving_school', 'car_wash'), 0.004484304932735426)
(('doctors', 'car_wash'), 0.004484304932735426)
(('recycling', 'car_wash'), 0.004484304932735426)
(('car_wash', 'love_hotel'), 0.004484304932735426)
(('nightclub', 'car_wash'), 0.004484304932735426)
(('car_wash', 'stripclub'), 0.004484304932735426)
(('atm', 'marketplace'), 0.004457652303120356)
(('stripclub', 'atm'), 0.004457652303120356)
(('public_service', 'atm'), 0.004457652303120356)
(('atm', 'arts_centre'), 0.004457652303120356)
(('atm', 'hookah_lounge'), 0.004457652303120356)
(('atm', 'shelter'), 0.004457652303120356)
(('cafe', 'taxi'), 0.004378762999452655)
(('cafe', 'public_service'), 0.004378762999452655)
(('post_box', 'parking'), 0.004325599685410932)
(('vending_machine', 'taxi'), 0.0042780748663101605)
(('vending_machine', 'smoking_area'), 0.0042780748663101605)
(('public_service', 'vending_machine'), 0.0042780748663101605)
(('vending_machine', 'recycling'), 0.0042780748663101605)
(('smoking_area', 'fast_food'), 0.004246284501061571)
(('school', 'recycling'), 0.004219409282700422)
(('training', 'school'), 0.004219409282700422)
(('driving_school', 'school'), 0.004219409282700422)
(('school', 'post_office'), 0.004219409282700422)
(('courthouse', 'school'), 0.004219409282700422)
(('police', 'school'), 0.004219409282700422)
(('childcare', 'waste_basket'), 0.004122011541632316)
(('waste_basket', 'place_of_worship'), 0.004122011541632316)
(('university', 'smoking_area'), 0.004098360655737705)
(('college', 'university'), 0.004098360655737705)
(('car_wash', 'university'), 0.004098360655737705)
(('post_box', 'university'), 0.004098360655737705)
(('recycling', 'university'), 0.004098360655737705)
(('university', 'community_centre'), 0.004098360655737705)
(('hookah_lounge', 'university'), 0.004098360655737705)
(('bureau_de_change', 'university'), 0.004098360655737705)
(('university', 'social_facility'), 0.004098360655737705)
(('university', 'charging_station'), 0.004098360655737705)
(('university', 'public_building'), 0.004098360655737705)
(('university', 'language_school'), 0.004098360655737705)
(('shelter', 'university'), 0.004098360655737705)
(('publisher', 'university'), 0.004098360655737705)
(('hospital', 'university'), 0.004098360655737705)
(('monastery', 'university'), 0.004098360655737705)
(('university', 'dormitory'), 0.004098360655737705)
(('pub', 'veterinary'), 0.004048582995951417)
(('driving_school', 'pub'), 0.004048582995951417)
(('pub', 'taxi'), 0.004048582995951417)
(('language_school', 'pub'), 0.004048582995951417)
(('photo_booth', 'pub'), 0.004048582995951417)
(('wifi', 'pub'), 0.004048582995951417)
(('pub', 'kick-scooter_rental'), 0.004048582995951417)
(('college', 'pub'), 0.004048582995951417)
(('love_hotel', 'pub'), 0.004048582995951417)
(('community_centre', 'pub'), 0.004048582995951417)
(('pub', 'embassy'), 0.004048582995951417)
(('childcare', 'pub'), 0.004048582995951417)
(('coworking_space', 'pub'), 0.004048582995951417)
(('pub', 'shelter'), 0.004048582995951417)
(('pub', 'musical_school'), 0.004048582995951417)
(('clinic', 'veterinary'), 0.003992015968063872)
(('clock', 'clinic'), 0.003992015968063872)
(('courthouse', 'clinic'), 0.003992015968063872)
(('stripclub', 'clinic'), 0.003992015968063872)
(('clinic', 'nightclub'), 0.003992015968063872)
(('recycling', 'kindergarten'), 0.003976143141153081)
(('theatre', 'kindergarten'), 0.003976143141153081)
(('library', 'kindergarten'), 0.003976143141153081)
(('arts_centre', 'kindergarten'), 0.003976143141153081)
(('kindergarten', 'parking_entrance'), 0.003976143141153081)
(('university', 'kindergarten'), 0.003976143141153081)
(('bank', 'community_centre'), 0.0039447731755424065)
(('police', 'bank'), 0.0039447731755424065)
(('shelter', 'parking'), 0.003932363350373574)
(('embassy', 'parking'), 0.003932363350373574)
(('bench', 'veterinary'), 0.0038473869830073742)
(('bench', 'device_charging_station'), 0.0038473869830073742)
(('cafe', 'fuel'), 0.0038314176245210726)
(('school', 'cafe'), 0.0038314176245210726)
(('cafe', 'drinking_water'), 0.0038314176245210726)
(('bureau_de_change', 'waste_disposal'), 0.003798670465337132)
(('payment_terminal', 'waste_disposal'), 0.003798670465337132)
(('waste_disposal', 'clothes_dryer'), 0.003798670465337132)
(('waste_disposal', 'arts_centre'), 0.003798670465337132)
(('waste_disposal', 'fuel'), 0.003798670465337132)
(('restaurant', 'language_school'), 0.003703703703703704)
(('restaurant', 'device_charging_station'), 0.003703703703703704)
(('restaurant', 'post_box'), 0.003703703703703704)
(('courthouse', 'restaurant'), 0.003703703703703704)
(('fuel', 'parking'), 0.003539127015336217)
(('bench', 'fuel'), 0.003526771401090093)
(('bench', 'hospital'), 0.003526771401090093)
(('bench', 'monastery'), 0.003526771401090093)
(('pharmacy', 'school'), 0.003416856492027335)
(('stripclub', 'pharmacy'), 0.003416856492027335)
(('pharmacy', 'device_charging_station'), 0.003416856492027335)
(('ice_cream', 'bicycle_rental'), 0.0033333333333333335)
(('bicycle_rental', 'community_centre'), 0.0033333333333333335)
(('bicycle_rental', 'driving_school'), 0.0033333333333333335)
(('bicycle_rental', 'marketplace'), 0.0033333333333333335)
(('bicycle_rental', 'shower'), 0.0033333333333333335)
(('ferry_terminal', 'bicycle_rental'), 0.0033333333333333335)
(('bicycle_rental', 'recycling'), 0.0033333333333333335)
(('bicycle_rental', 'device_charging_station'), 0.0033333333333333335)
(('hookah_lounge', 'bicycle_rental'), 0.0033333333333333335)
(('kick-scooter_rental', 'bicycle_rental'), 0.0033333333333333335)
(('bicycle_rental', 'arts_centre'), 0.0033333333333333335)
(('cinema', 'bicycle_rental'), 0.0033333333333333335)
(('police', 'bicycle_rental'), 0.0033333333333333335)
(('bicycle_rental', 'exhibition_center'), 0.0033333333333333335)
(('car_wash', 'bicycle_rental'), 0.0033333333333333335)
(('language_school', 'waste_basket'), 0.0032976092333058533)
(('fuel', 'waste_basket'), 0.0032976092333058533)
(('waste_basket', 'social_facility'), 0.0032976092333058533)
(('bar', 'coworking_space'), 0.003278688524590164)
(('bar', 'childcare'), 0.003278688524590164)
(('bar', 'driving_school'), 0.003278688524590164)
(('bar', 'recycling'), 0.003278688524590164)
(('bar', 'vehicle_inspection'), 0.003278688524590164)
(('drinking_water', 'bar'), 0.003278688524590164)
(('arts_centre', 'bar'), 0.003278688524590164)
(('bar', 'clock'), 0.003278688524590164)
(('fuel', 'bar'), 0.003278688524590164)
(('bar', 'wifi'), 0.003278688524590164)
(('bar', 'internet_cafe'), 0.003278688524590164)
(('courthouse', 'bar'), 0.003278688524590164)
(('bar', 'marketplace'), 0.003278688524590164)
(('bar', 'ice_cream'), 0.003278688524590164)
(('bar', 'love_hotel'), 0.003278688524590164)
(('bar', 'embassy'), 0.003278688524590164)
(('bar', 'fountain'), 0.003278688524590164)
(('stripclub', 'vending_machine'), 0.0032085561497326204)
(('vending_machine', 'veterinary'), 0.0032085561497326204)
(('language_school', 'vending_machine'), 0.0032085561497326204)
(('vending_machine', 'drinking_water'), 0.0032085561497326204)
(('vending_machine', 'marketplace'), 0.0032085561497326204)
(('cinema', 'vending_machine'), 0.0032085561497326204)
(('bench', 'bureau_de_change'), 0.0032061558191728116)
(('childcare', 'bench'), 0.0032061558191728116)
(('charging_station', 'bench'), 0.0032061558191728116)
