Duration: 14869 s 
Number of collocations: 1794
(('embassy', 'doctors'), 0.020689655172413793)
(('bureau_de_change', 'waste_basket'), 0.020610057708161583)
(('dentist', 'payment_terminal'), 0.020588235294117647)
(('shelter', 'toilets'), 0.020512820512820513)
(('car_wash', 'university'), 0.020491803278688523)
(('payment_terminal', 'vending_machine'), 0.020320855614973262)
(('charging_station', 'bicycle_rental'), 0.02)
(('training', 'bicycle_rental'), 0.02)
(('clinic', 'car_wash'), 0.01996007984031936)
(('bicycle_parking', 'kindergarten'), 0.019880715705765408)
(('kindergarten', 'school'), 0.019880715705765408)
(('drinking_water', 'fountain'), 0.019801980198019802)
(('charging_station', 'fountain'), 0.019801980198019802)
(('nightclub', 'fountain'), 0.019801980198019802)
(('training', 'courthouse'), 0.019801980198019802)
(('fountain', 'payment_terminal'), 0.019801980198019802)
(('training', 'public_service'), 0.019801980198019802)
(('restaurant', 'school'), 0.019753086419753086)
(('bank', 'police'), 0.01972386587771203)
(('college', 'bar'), 0.019672131147540985)
(('ice_cream', 'bicycle_parking'), 0.019461077844311378)
(('pharmacy', 'library'), 0.0193621867881549)
(('pharmacy', 'taxi'), 0.0193621867881549)
(('post_office', 'doctors'), 0.01935483870967742)
(('hookah_lounge', 'post_office'), 0.01935483870967742)
(('bureau_de_change', 'post_office'), 0.01935483870967742)
(('post_box', 'post_office'), 0.01935483870967742)
(('post_office', 'fountain'), 0.01935483870967742)
(('payment_terminal', 'post_office'), 0.01935483870967742)
(('parking_entrance', 'police'), 0.019337016574585635)
(('vending_machine', 'post_office'), 0.019251336898395723)
(('place_of_worship', 'community_centre'), 0.019178082191780823)
(('cafe', 'shelter'), 0.019157088122605363)
(('cinema', 'restaurant'), 0.019135802469135803)
(('fast_food', 'public_service'), 0.01910828025477707)
(('school', 'waste_disposal'), 0.01899335232668566)
(('waste_basket', 'clock'), 0.018961253091508656)
(('car_wash', 'waste_basket'), 0.018961253091508656)
(('cinema', 'research_institute'), 0.018867924528301886)
(('cinema', 'drinking_water'), 0.018867924528301886)
(('cinema', 'charging_station'), 0.018867924528301886)
(('childcare', 'cinema'), 0.018867924528301886)
(('cafe', 'kindergarten'), 0.018609742747673783)
(('college', 'college'), 0.018518518518518517)
(('training', 'college'), 0.018518518518518517)
(('school', 'parking'), 0.0184821077467558)
(('fountain', 'pharmacy'), 0.018223234624145785)
(('charging_station', 'vending_machine'), 0.01818181818181818)
(('theatre', 'embassy'), 0.018072289156626505)
(('theatre', 'post_box'), 0.018072289156626505)
(('cafe', 'clock'), 0.0180623973727422)
(('fast_food', 'doctors'), 0.018046709129511677)
(('telephone', 'waste_disposal'), 0.018043684710351376)
(('fountain', 'clinic'), 0.017964071856287425)
(('doctors', 'clinic'), 0.017964071856287425)
(('post_box', 'clinic'), 0.017964071856287425)
(('toilets', 'university'), 0.017948717948717947)
(('toilets', 'clock'), 0.017948717948717947)
(('bicycle_rental', 'kindergarten'), 0.017892644135188866)
(('shelter', 'atm'), 0.017830609212481426)
(('atm', 'charging_station'), 0.017830609212481426)
(('kindergarten', 'bank'), 0.01775147928994083)
(('bank', 'taxi'), 0.01775147928994083)
(('hospital', 'hospital'), 0.017699115044247787)
(('hospital', 'post_box'), 0.017699115044247787)
(('theatre', 'parking'), 0.017695635076681086)
(('dentist', 'post_box'), 0.01764705882352941)
(('embassy', 'dentist'), 0.01764705882352941)
(('dentist', 'university'), 0.01764705882352941)
(('theatre', 'dentist'), 0.01764705882352941)
(('cinema', 'telephone'), 0.017543859649122806)
(('telephone', 'smoking_area'), 0.017543859649122806)
(('charging_station', 'nightclub'), 0.017543859649122806)
(('telephone', 'language_school'), 0.017543859649122806)
(('telephone', 'device_charging_station'), 0.017543859649122806)
(('prison', 'nightclub'), 0.017543859649122806)
(('stripclub', 'nightclub'), 0.017543859649122806)
(('food_court', 'nightclub'), 0.017543859649122806)
(('nightclub', 'photo_lab'), 0.017543859649122806)
(('training', 'telephone'), 0.017543859649122806)
(('public_bookcase', 'nightclub'), 0.017543859649122806)
(('telephone', 'college'), 0.017543859649122806)
(('telephone', 'public_service'), 0.017543859649122806)
(('telephone', 'fire_station'), 0.017543859649122806)
(('university', 'waste_basket'), 0.01731244847485573)
(('post_office', 'waste_basket'), 0.01731244847485573)
(('waste_basket', 'cinema'), 0.01731244847485573)
(('doctors', 'waste_basket'), 0.01731244847485573)
(('kindergarten', 'parking'), 0.01730239874164373)
(('kindergarten', 'restaurant'), 0.01728395061728395)
(('grit_bin', 'payment_terminal'), 0.017241379310344827)
(('payment_terminal', 'translator'), 0.017241379310344827)
(('payment_terminal', 'coworking_space'), 0.017241379310344827)
(('payment_terminal', 'community_centre'), 0.017241379310344827)
(('payment_terminal', 'charging_station'), 0.017241379310344827)
(('bureau_de_change', 'payment_terminal'), 0.017241379310344827)
(('public_service', 'payment_terminal'), 0.017241379310344827)
(('training', 'payment_terminal'), 0.017241379310344827)
(('car_wash', 'vending_machine'), 0.017112299465240642)
(('fast_food', 'device_charging_station'), 0.016985138004246284)
(('bicycle_rental', 'school'), 0.016877637130801686)
(('shelter', 'ice_cream'), 0.01680672268907563)
(('shelter', 'drinking_water'), 0.01680672268907563)
(('bar', 'shelter'), 0.01680672268907563)
(('university', 'bank'), 0.016765285996055226)
(('restaurant', 'payment_terminal'), 0.016666666666666666)
(('shelter', 'restaurant'), 0.016666666666666666)
(('recycling', 'bicycle_rental'), 0.016666666666666666)
(('bicycle_rental', 'drinking_water'), 0.016666666666666666)
(('cinema', 'bicycle_rental'), 0.016666666666666666)
(('bicycle_rental', 'nightclub'), 0.016666666666666666)
(('bicycle_rental', 'marketplace'), 0.016666666666666666)
(('parking_entrance', 'post_box'), 0.016574585635359115)
(('embassy', 'parking_entrance'), 0.016574585635359115)
(('parking_entrance', 'post_office'), 0.016574585635359115)
(('parking', 'university'), 0.01651592607156901)
(('marketplace', 'bicycle_parking'), 0.016467065868263474)
(('theatre', 'place_of_worship'), 0.01643835616438356)
(('place_of_worship', 'fountain'), 0.01643835616438356)
(('place_of_worship', 'clock'), 0.01643835616438356)
(('cinema', 'cafe'), 0.016420361247947456)
(('parking_entrance', 'university'), 0.01639344262295082)
(('university', 'theatre'), 0.01639344262295082)
(('university', 'shelter'), 0.01639344262295082)
(('bar', 'language_school'), 0.01639344262295082)
(('monastery', 'bar'), 0.01639344262295082)
(('embassy', 'atm'), 0.01634472511144131)
(('courthouse', 'pub'), 0.016194331983805668)
(('coworking_space', 'pub'), 0.016194331983805668)
(('pub', 'community_centre'), 0.016194331983805668)
(('college', 'pub'), 0.016194331983805668)
(('recycling', 'pub'), 0.016194331983805668)
(('pub', 'shelter'), 0.016194331983805668)
(('pub', 'fire_station'), 0.016194331983805668)
(('university', 'waste_disposal'), 0.016144349477682812)
(('place_of_worship', 'waste_disposal'), 0.016144349477682812)
(('waste_disposal', 'doctors'), 0.016144349477682812)
(('bench', 'post_box'), 0.016030779095864058)
(('bench', 'food_court'), 0.016030779095864058)
(('clinic', 'charging_station'), 0.015968063872255488)
(('clinic', 'police'), 0.015968063872255488)
(('clinic', 'kindergarten'), 0.015968063872255488)
(('car_wash', 'fast_food'), 0.01592356687898089)
(('childcare', 'hookah_lounge'), 0.015873015873015872)
(('car_wash', 'cafe'), 0.015873015873015872)
(('stripclub', 'hookah_lounge'), 0.015873015873015872)
(('charging_station', 'bank'), 0.015779092702169626)
(('parking', 'place_of_worship'), 0.015729453401494297)
(('payment_terminal', 'waste_basket'), 0.015663643858202802)
(('charging_station', 'police'), 0.015503875968992248)
(('nightclub', 'police'), 0.015503875968992248)
(('police', 'stripclub'), 0.015503875968992248)
(('police', 'police'), 0.015503875968992248)
(('restaurant', 'language_school'), 0.015432098765432098)
(('community_centre', 'toilets'), 0.015384615384615385)
(('toilets', 'device_charging_station'), 0.015384615384615385)
(('post_office', 'toilets'), 0.015384615384615385)
(('fuel', 'toilets'), 0.015384615384615385)
(('post_office', 'parking'), 0.01533621706645694)
(('parking', 'car_wash'), 0.01533621706645694)
(('parking', 'bureau_de_change'), 0.01533621706645694)
(('cafe', 'library'), 0.01532567049808429)
(('cafe', 'language_school'), 0.01532567049808429)
(('food_court', 'cafe'), 0.01532567049808429)
(('ice_cream', 'recycling'), 0.015151515151515152)
(('charging_station', 'recycling'), 0.015151515151515152)
(('gallery', 'recycling'), 0.015151515151515152)
(('payment_terminal', 'recycling'), 0.015151515151515152)
(('recycling', 'social_facility'), 0.015151515151515152)
(('recycling', 'fire_station'), 0.015151515151515152)
(('recycling', 'clock'), 0.015151515151515152)
(('recycling', 'childcare'), 0.015151515151515152)
(('university', 'bench'), 0.015068932350112215)
(('fuel', 'vending_machine'), 0.014973262032085561)
(('vending_machine', 'cinema'), 0.014973262032085561)
(('bicycle_parking', 'car_wash'), 0.014970059880239521)
(('drinking_water', 'community_centre'), 0.014925373134328358)
(('community_centre', 'charging_station'), 0.014925373134328358)
(('community_centre', 'ice_cream'), 0.014925373134328358)
(('library', 'fast_food'), 0.014861995753715499)
(('training', 'fast_food'), 0.014861995753715499)
(('fast_food', 'language_school'), 0.014861995753715499)
(('atm', 'university'), 0.014858841010401188)
(('atm', 'public_service'), 0.014858841010401188)
(('atm', 'device_charging_station'), 0.014858841010401188)
(('training', 'atm'), 0.014858841010401188)
(('atm', 'cinema'), 0.014858841010401188)
(('embassy', 'fountain'), 0.01485148514851485)
(('cinema', 'fountain'), 0.01485148514851485)
(('fountain', 'police'), 0.01485148514851485)
(('fountain', 'kick-scooter_rental'), 0.01485148514851485)
(('fountain', 'coworking_space'), 0.01485148514851485)
(('piano', 'fountain'), 0.01485148514851485)
(('waste_basket', 'school'), 0.01483924154987634)
(('car_wash', 'restaurant'), 0.014814814814814815)
(('food_court', 'restaurant'), 0.014814814814814815)
(('pharmacy', 'clock'), 0.014806378132118452)
(('bank', 'library'), 0.014792899408284023)
(('pub', 'school'), 0.014767932489451477)
(('cinema', 'bench'), 0.014748316768194934)
(('dentist', 'community_centre'), 0.014705882352941176)
(('dentist', 'car_wash'), 0.014705882352941176)
(('police', 'bench'), 0.014427701186277652)
(('post_office', 'waste_disposal'), 0.014245014245014245)
(('theatre', 'waste_disposal'), 0.014245014245014245)
(('ice_cream', 'cafe'), 0.014230979748221127)
(('charging_station', 'cafe'), 0.014230979748221127)
(('doctors', 'bureau_de_change'), 0.014184397163120567)
(('doctors', 'charging_station'), 0.014184397163120567)
(('doctors', 'college'), 0.014184397163120567)
(('doctors', 'fire_station'), 0.014184397163120567)
(('doctors', 'police'), 0.014184397163120567)
(('studio', 'doctors'), 0.014184397163120567)
(('embassy', 'clinic'), 0.013972055888223553)
(('kindergarten', 'post_office'), 0.013916500994035786)
(('kindergarten', 'doctors'), 0.013916500994035786)
(('clock', 'vending_machine'), 0.013903743315508022)
(('parking_entrance', 'place_of_worship'), 0.013812154696132596)
(('parking_entrance', 'arts_centre'), 0.013812154696132596)
(('bank', 'clock'), 0.013806706114398421)
(('fast_food', 'taxi'), 0.013800424628450107)
(('training', 'embassy'), 0.013793103448275862)
(('embassy', 'action_house'), 0.013793103448275862)
(('embassy', 'charging_station'), 0.013793103448275862)
(('embassy', 'bureau_de_change'), 0.013793103448275862)
(('drinking_water', 'bench'), 0.013786470022443091)
(('hospital', 'place_of_worship'), 0.0136986301369863)
(('place_of_worship', 'monastery'), 0.0136986301369863)
(('training', 'place_of_worship'), 0.0136986301369863)
(('telephone', 'place_of_worship'), 0.0136986301369863)
(('place_of_worship', 'police'), 0.0136986301369863)
(('place_of_worship', 'food_court'), 0.0136986301369863)
(('pharmacy', 'hospital'), 0.01366742596810934)
(('pharmacy', 'car_wash'), 0.01366742596810934)
(('training', 'pharmacy'), 0.01366742596810934)
(('cinema', 'bicycle_parking'), 0.01347305389221557)
(('library', 'bicycle_parking'), 0.01347305389221557)
(('bicycle_parking', 'public_service'), 0.01347305389221557)
(('payment_terminal', 'bench'), 0.01346585444052581)
(('car_wash', 'bench'), 0.01346585444052581)
(('car_wash', 'recycling'), 0.013452914798206279)
(('car_wash', 'doctors'), 0.013452914798206279)
(('college', 'car_wash'), 0.013452914798206279)
(('atm', 'taxi'), 0.01337295690936107)
(('atm', 'kindergarten'), 0.01337295690936107)
(('atm', 'car_wash'), 0.01337295690936107)
(('fountain', 'parking'), 0.013370035391270154)
(('library', 'bicycle_rental'), 0.013333333333333334)
(('shelter', 'bicycle_rental'), 0.013333333333333334)
(('language_school', 'bicycle_rental'), 0.013333333333333334)
(('food_court', 'bicycle_rental'), 0.013333333333333334)
(('bicycle_rental', 'stripclub'), 0.013333333333333334)
(('bicycle_rental', 'coworking_space'), 0.013333333333333334)
(('library', 'bar'), 0.013114754098360656)
(('bar', 'clock'), 0.013114754098360656)
(('bar', 'stripclub'), 0.013114754098360656)
(('bar', 'photo_lab'), 0.013114754098360656)
(('post_office', 'police'), 0.012903225806451613)
(('post_office', 'charging_station'), 0.012903225806451613)
(('social_facility', 'post_office'), 0.012903225806451613)
(('post_office', 'post_office'), 0.012903225806451613)
(('ice_cream', 'toilets'), 0.01282051282051282)
(('nightclub', 'bank'), 0.01282051282051282)
(('toilets', 'library'), 0.01282051282051282)
(('cafe', 'hookah_lounge'), 0.012588943623426382)
(('pharmacy', 'nightclub'), 0.012528473804100227)
(('bench', 'marketplace'), 0.012504007694773967)
(('police', 'waste_disposal'), 0.012345679012345678)
(('fountain', 'waste_disposal'), 0.012345679012345678)
(('telephone', 'university'), 0.012295081967213115)
(('university', 'bureau_de_change'), 0.012295081967213115)
(('university', 'training'), 0.012295081967213115)
(('cinema', 'pub'), 0.012145748987854251)
(('arts_centre', 'pub'), 0.012145748987854251)
(('pub', 'stripclub'), 0.012145748987854251)
(('music_school', 'pub'), 0.012145748987854251)
(('food_court', 'pub'), 0.012145748987854251)
(('pub', 'photo_lab'), 0.012145748987854251)
(('car_wash', 'pub'), 0.012145748987854251)
(('theatre', 'library'), 0.012048192771084338)
(('theatre', 'kick-scooter_rental'), 0.012048192771084338)
(('theatre', 'coworking_space'), 0.012048192771084338)
(('theatre', 'language_school'), 0.012048192771084338)
(('fire_station', 'theatre'), 0.012048192771084338)
(('college', 'cafe'), 0.0120415982484948)
(('fuel', 'bicycle_parking'), 0.011976047904191617)
(('toilets', 'kindergarten'), 0.011928429423459244)
(('police', 'kindergarten'), 0.011928429423459244)
(('embassy', 'kindergarten'), 0.011928429423459244)
(('bench', 'school'), 0.011862776530939404)
(('bench', 'doctors'), 0.011862776530939404)
(('food_court', 'bank'), 0.011834319526627219)
(('dentist', 'clock'), 0.011764705882352941)
(('dentist', 'charging_station'), 0.011764705882352941)
(('restaurant', 'library'), 0.011728395061728396)
(('restaurant', 'hookah_lounge'), 0.011728395061728396)
(('bench', 'hookah_lounge'), 0.011542160949022122)
(('cafe', 'stripclub'), 0.011494252873563218)
(('parking', 'doctors'), 0.011403853716083366)
(('parking_entrance', 'cinema'), 0.011049723756906077)
(('shelter', 'place_of_worship'), 0.010958904109589041)
(('doctors', 'place_of_worship'), 0.010958904109589041)
(('place_of_worship', 'bureau_de_change'), 0.010958904109589041)
(('place_of_worship', 'car_wash'), 0.010958904109589041)
(('place_of_worship', 'charging_station'), 0.010958904109589041)
(('bench', 'embassy'), 0.010900929785187561)
(('bank', 'hookah_lounge'), 0.010848126232741617)
(('bureau_de_change', 'shelter'), 0.010752688172043012)
(('bureau_de_change', 'charging_station'), 0.010752688172043012)
(('stripclub', 'bureau_de_change'), 0.010752688172043012)
(('food_court', 'bureau_de_change'), 0.010752688172043012)
(('bureau_de_change', 'photo_lab'), 0.010752688172043012)
(('cinema', 'bureau_de_change'), 0.010752688172043012)
(('bureau_de_change', 'ice_cream'), 0.010752688172043012)
(('ice_cream', 'waste_basket'), 0.010717230008244023)
(('device_charging_station', 'waste_basket'), 0.010717230008244023)
(('community_centre', 'vending_machine'), 0.0106951871657754)
(('nightclub', 'vending_machine'), 0.0106951871657754)
(('community_centre', 'post_box'), 0.010638297872340425)
(('water_point', 'post_box'), 0.010638297872340425)
(('language_school', 'post_box'), 0.010638297872340425)
(('device_charging_station', 'post_box'), 0.010638297872340425)
(('stripclub', 'post_box'), 0.010638297872340425)
(('food_court', 'post_box'), 0.010638297872340425)
(('post_box', 'kick-scooter_rental'), 0.010638297872340425)
(('post_box', 'taxi'), 0.010638297872340425)
(('post_box', 'public_service'), 0.010638297872340425)
(('fast_food', 'school'), 0.010615711252653927)
(('stripclub', 'bench'), 0.01058031420327028)
(('post_office', 'school'), 0.010548523206751054)
(('dentist', 'school'), 0.010548523206751054)
(('theatre', 'school'), 0.010548523206751054)
(('restaurant', 'drinking_water'), 0.010493827160493827)
(('taxi', 'restaurant'), 0.010493827160493827)
(('drinking_water', 'bicycle_parking'), 0.010479041916167664)
(('bicycle_parking', 'language_school'), 0.010479041916167664)
(('hookah_lounge', 'bicycle_parking'), 0.010479041916167664)
(('bicycle_parking', 'food_court'), 0.010479041916167664)
(('library', 'atm'), 0.010401188707280832)
(('hookah_lounge', 'atm'), 0.010401188707280832)
(('nightclub', 'atm'), 0.010401188707280832)
(('ice_cream', 'bench'), 0.010259698621352998)
(('toilets', 'coworking_space'), 0.010256410256410256)
(('toilets', 'nightclub'), 0.010256410256410256)
(('pharmacy', 'college'), 0.010250569476082005)
(('post_box', 'parking'), 0.010224144710971293)
(('bicycle_rental', 'college'), 0.01)
(('bicycle_rental', 'community_centre'), 0.01)
(('bicycle_rental', 'hookah_lounge'), 0.01)
(('clinic', 'fuel'), 0.00998003992015968)
(('hospital', 'clinic'), 0.00998003992015968)
(('kindergarten', 'university'), 0.009940357852882704)
(('bench', 'bureau_de_change'), 0.009939083039435716)
(('training', 'smoking_area'), 0.009900990099009901)
(('fountain', 'library'), 0.009900990099009901)
(('money_transfer', 'training'), 0.009900990099009901)
(('training', 'hookah_lounge'), 0.009900990099009901)
(('hookah_lounge', 'fountain'), 0.009900990099009901)
(('language_school', 'fountain'), 0.009900990099009901)
(('fountain', 'parking_space'), 0.009900990099009901)
(('public_building', 'training'), 0.009900990099009901)
(('monastery', 'training'), 0.009900990099009901)
(('training', 'nightclub'), 0.009900990099009901)
(('motorcycle_parking', 'fountain'), 0.009900990099009901)
(('arts_centre', 'fountain'), 0.009900990099009901)
(('taxi', 'training'), 0.009900990099009901)
(('training', 'cinema'), 0.009900990099009901)
(('police', 'waste_basket'), 0.00989282769991756)
(('language_school', 'waste_basket'), 0.00989282769991756)
(('community_centre', 'restaurant'), 0.009876543209876543)
(('clock', 'restaurant'), 0.009876543209876543)
(('bank', 'shelter'), 0.009861932938856016)
(('bank', 'community_centre'), 0.009861932938856016)
(('arts_centre', 'bar'), 0.009836065573770493)
(('device_charging_station', 'bar'), 0.009836065573770493)
(('hookah_lounge', 'bar'), 0.009836065573770493)
(('fuel', 'parking'), 0.009830908375933936)
(('vending_machine', 'hospital'), 0.009625668449197862)
(('library', 'vending_machine'), 0.009625668449197862)
(('vending_machine', 'language_school'), 0.009625668449197862)
(('college', 'vending_machine'), 0.009625668449197862)
(('fast_food', 'recycling'), 0.009554140127388535)
(('hookah_lounge', 'waste_disposal'), 0.00949667616334283)
(('parking', 'training'), 0.009437672040896579)
(('fuel', 'cafe'), 0.009304871373836891)
(('cafe', 'arts_centre'), 0.009304871373836891)
(('training', 'bench'), 0.009297851875601153)
(('restaurant', 'arts_centre'), 0.009259259259259259)
(('college', 'recycling'), 0.009259259259259259)
(('driving_school', 'college'), 0.009259259259259259)
(('brothel', 'college'), 0.009259259259259259)
(('charging_station', 'college'), 0.009259259259259259)
(('community_centre', 'college'), 0.009259259259259259)
(('money_transfer', 'college'), 0.009259259259259259)
(('veterinary', 'college'), 0.009259259259259259)
(('shelter', 'pharmacy'), 0.009111617312072893)
(('community_centre', 'pharmacy'), 0.009111617312072893)
(('hookah_lounge', 'pharmacy'), 0.009111617312072893)
(('charging_station', 'pharmacy'), 0.009111617312072893)
(('community_centre', 'waste_basket'), 0.009068425391591096)
(('shelter', 'bicycle_parking'), 0.008982035928143712)
(('bicycle_parking', 'arts_centre'), 0.008982035928143712)
(('shelter', 'bench'), 0.008977236293683874)
(('car_wash', 'theatre'), 0.008968609865470852)
(('marketplace', 'atm'), 0.008915304606240713)
(('atm', 'language_school'), 0.008915304606240713)
(('food_court', 'atm'), 0.008915304606240713)
(('bank', 'stripclub'), 0.008875739644970414)
(('bank', 'language_school'), 0.008875739644970414)
(('veterinary', 'hospital'), 0.008849557522123894)
(('police', 'hospital'), 0.008849557522123894)
(('taxi', 'hospital'), 0.008849557522123894)
(('fire_station', 'hospital'), 0.008849557522123894)
(('cinema', 'hospital'), 0.008849557522123894)
(('hospital', 'training'), 0.008849557522123894)
(('ice_cream', 'dentist'), 0.008823529411764706)
(('dentist', 'doctors'), 0.008823529411764706)
(('dentist', 'stripclub'), 0.008823529411764706)
(('dentist', 'college'), 0.008823529411764706)
(('telephone', 'research_institute'), 0.008771929824561403)
(('stripclub', 'telephone'), 0.008771929824561403)
(('telephone', 'boat_rental'), 0.008771929824561403)
(('telephone', 'community_centre'), 0.008771929824561403)
(('telephone', 'arts_centre'), 0.008771929824561403)
(('wifi', 'telephone'), 0.008771929824561403)
(('monastery', 'telephone'), 0.008771929824561403)
(('telephone', 'kick-scooter_rental'), 0.008771929824561403)
(('studio', 'telephone'), 0.008771929824561403)
(('cafe', 'taxi'), 0.00875752599890531)
(('parking', 'payment_terminal'), 0.008651199370821865)
(('parking', 'embassy'), 0.008651199370821865)
(('stripclub', 'restaurant'), 0.008641975308641974)
(('restaurant', 'ice_cream'), 0.008641975308641974)
(('college', 'restaurant'), 0.008641975308641974)
(('device_charging_station', 'restaurant'), 0.008641975308641974)
(('vending_machine', 'taxi'), 0.008556149732620321)
(('vending_machine', 'arts_centre'), 0.008556149732620321)
(('vending_machine', 'device_charging_station'), 0.008556149732620321)
(('hospital', 'waste_disposal'), 0.008547008547008548)
(('bureau_de_change', 'waste_disposal'), 0.008547008547008548)
(('waste_disposal', 'embassy'), 0.008547008547008548)
(('fast_food', 'hookah_lounge'), 0.008492569002123142)
(('fast_food', 'community_centre'), 0.008492569002123142)
(('fast_food', 'fuel'), 0.008492569002123142)
(('fast_food', 'college'), 0.008492569002123142)
(('fast_food', 'arts_centre'), 0.008492569002123142)
(('school', 'car_wash'), 0.008438818565400843)
(('clock', 'school'), 0.008438818565400843)
(('school', 'post_box'), 0.008438818565400843)
(('telephone', 'shelter'), 0.008403361344537815)
(('fountain', 'shelter'), 0.008403361344537815)
(('marketplace', 'shelter'), 0.008403361344537815)
(('fire_station', 'shelter'), 0.008403361344537815)
(('shelter', 'payment_terminal'), 0.008403361344537815)
(('shelter', 'charging_station'), 0.008403361344537815)
(('hospital', 'shelter'), 0.008403361344537815)
(('dormitory', 'shelter'), 0.008403361344537815)
(('bench', 'language_school'), 0.00833600512984931)
(('payment_terminal', 'parking_entrance'), 0.008287292817679558)
(('school', 'parking_entrance'), 0.008287292817679558)
(('clock', 'parking_entrance'), 0.008287292817679558)
(('parking', 'police'), 0.008257963035784506)
(('library', 'place_of_worship'), 0.00821917808219178)
(('ice_cream', 'place_of_worship'), 0.00821917808219178)
(('embassy', 'place_of_worship'), 0.00821917808219178)
(('university', 'hospital'), 0.00819672131147541)
(('university', 'community_centre'), 0.00819672131147541)
(('library', 'university'), 0.00819672131147541)
(('charging_station', 'university'), 0.00819672131147541)
(('compressed_air', 'university'), 0.00819672131147541)
(('hookah_lounge', 'university'), 0.00819672131147541)
(('university', 'post_box'), 0.00819672131147541)
(('university', 'college'), 0.00819672131147541)
(('cinema', 'university'), 0.00819672131147541)
(('hookah_lounge', 'pub'), 0.008097165991902834)
(('pub', 'language_school'), 0.008097165991902834)
(('pub', 'ice_cream'), 0.008097165991902834)
(('hospital', 'pub'), 0.008097165991902834)
(('monastery', 'pub'), 0.008097165991902834)
(('pub', 'taxi'), 0.008097165991902834)
(('pub', 'public_service'), 0.008097165991902834)
(('monastery', 'restaurant'), 0.008024691358024692)
(('training', 'clinic'), 0.007984031936127744)
(('clinic', 'community_centre'), 0.007984031936127744)
(('clock', 'clinic'), 0.007984031936127744)
(('clinic', 'college'), 0.007984031936127744)
(('pharmacy', 'public_service'), 0.007972665148063782)
(('pharmacy', 'cinema'), 0.007972665148063782)
(('kindergarten', 'ice_cream'), 0.007952286282306162)
(('kindergarten', 'parking_entrance'), 0.007952286282306162)
(('telephone', 'kindergarten'), 0.007952286282306162)
(('kindergarten', 'bar'), 0.007952286282306162)
(('bank', 'public_service'), 0.007889546351084813)
(('bank', 'courthouse'), 0.007889546351084813)
(('police', 'hookah_lounge'), 0.007751937984496124)
(('police', 'college'), 0.007751937984496124)
(('police', 'music_school'), 0.007751937984496124)
(('cinema', 'police'), 0.007751937984496124)
(('police', 'clock'), 0.007751937984496124)
(('taxi', 'police'), 0.007751937984496124)
(('driving_school', 'police'), 0.007751937984496124)
(('public_service', 'police'), 0.007751937984496124)
(('police', 'ice_cream'), 0.007751937984496124)
(('police', 'fire_station'), 0.007751937984496124)
(('shelter', 'police'), 0.007751937984496124)
(('toilets', 'monastery'), 0.007692307692307693)
(('charging_station', 'toilets'), 0.007692307692307693)
(('toilets', 'boat_rental'), 0.007692307692307693)
(('toilets', 'recycling'), 0.007692307692307693)
(('public_service', 'toilets'), 0.007692307692307693)
(('hospital', 'toilets'), 0.007692307692307693)
(('toilets', 'language_school'), 0.007692307692307693)
(('toilets', 'college'), 0.007692307692307693)
(('marketplace', 'toilets'), 0.007692307692307693)
(('cafe', 'drinking_water'), 0.007662835249042145)
(('training', 'waste_disposal'), 0.007597340930674264)
(('library', 'post_box'), 0.007518796992481203)
(('telephone', 'library'), 0.007518796992481203)
(('clock', 'library'), 0.007518796992481203)
(('library', 'bureau_de_change'), 0.007518796992481203)
(('device_charging_station', 'library'), 0.007518796992481203)
(('police', 'library'), 0.007518796992481203)
(('ice_cream', 'library'), 0.007518796992481203)
(('courthouse', 'library'), 0.007518796992481203)
(('stripclub', 'library'), 0.007518796992481203)
(('cinema', 'library'), 0.007518796992481203)
(('shelter', 'library'), 0.007518796992481203)
(('payment_terminal', 'library'), 0.007518796992481203)
(('community_centre', 'library'), 0.007518796992481203)
(('vending_machine', 'shelter'), 0.0074866310160427805)
(('vending_machine', 'public_service'), 0.0074866310160427805)
(('hookah_lounge', 'vending_machine'), 0.0074866310160427805)
(('vending_machine', 'recycling'), 0.0074866310160427805)
(('stripclub', 'bicycle_parking'), 0.0074850299401197605)
(('device_charging_station', 'bicycle_parking'), 0.0074850299401197605)
(('charging_station', 'fast_food'), 0.0074309978768577496)
(('fast_food', 'marketplace'), 0.0074309978768577496)
(('fast_food', 'stripclub'), 0.0074309978768577496)
(('food_court', 'fast_food'), 0.0074309978768577496)
(('hospital', 'fast_food'), 0.0074309978768577496)
(('community_centre', 'atm'), 0.007429420505200594)
(('atm', 'clock'), 0.007429420505200594)
(('atm', 'translator'), 0.007429420505200594)
(('waste_basket', 'hookah_lounge'), 0.00741962077493817)
(('restaurant', 'coworking_space'), 0.007407407407407408)
(('cafe', 'marketplace'), 0.0071154898741105635)
(('cafe', 'community_centre'), 0.0071154898741105635)
(('childcare', 'doctors'), 0.0070921985815602835)
(('doctors', 'security_booth'), 0.0070921985815602835)
(('payment_terminal', 'doctors'), 0.0070921985815602835)
(('taxi', 'doctors'), 0.0070921985815602835)
(('language_school', 'doctors'), 0.0070921985815602835)
(('device_charging_station', 'doctors'), 0.0070921985815602835)
(('library', 'doctors'), 0.0070921985815602835)
(('doctors', 'nightclub'), 0.0070921985815602835)
(('marketplace', 'doctors'), 0.0070921985815602835)
(('doctors', 'cinema'), 0.0070921985815602835)
(('doctors', 'ice_cream'), 0.0070921985815602835)
(('hospital', 'bank'), 0.006903353057199211)
